epoch_ms,setpt,requester,fan0,fan0_raw,fan0_pwm,fan0_pwm_raw,die0,die0_raw,failsafe
1786401926042,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401926142,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401926242,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401926342,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401926442,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401926542,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401926642,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401926742,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401926842,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401926942,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401927042,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401927143,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401927242,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401927342,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401927442,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401927542,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401927646,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401927742,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401927842,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401927942,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928042,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928142,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928242,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928342,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928442,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928542,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928642,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928742,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928842,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401928942,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401929042,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401929142,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401929242,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401929342,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401929442,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401929542,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401929642,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401929742,3000,Minimum,4471,4471,0.3,-1,63.0625,63.0625,0
1786401929842,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401929942,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401930042,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401930142,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401930242,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401930342,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401930442,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401930542,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401930642,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401930742,3000,Minimum,4471,4471,0.3,-1,63,63,0
1786401930842,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401930942,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401931042,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401931142,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401931242,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401931342,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401931442,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401931542,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401931642,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401931742,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401931842,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
